Vendor,Category,SubCategory,Contract,City,State,Phone,Email,URL,Small_Business
K & R HOLDINGS INC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSMS24D00A9,CHANDLER,AZ,480-236-2682,wayne@luminousegress.com,http://www.luminousegress.com,s
LANDSCAPE FORMS INC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,GS-03F-0008Y,KALAMAZOO,MI,800-521-2546,contracta@landscapeforms.com,http://www.landscapeforms.com,s
"LAVI INDUSTRIES, LLC",Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSMA22D08P4,SAN ANTONIO,TX,661-219-3115,deverab@lavi.com,http://www.lavi.com,s
OREGON MOUNTAIN COMMUNITY INC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,GS-03F-0048W,PORTLAND,OR,503-227-1038,govt.sales@omcgear.com,http://www.omcgear.com,s
OTW HOLDING COMPANY,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,GS-03F-005BA,SALT LAKE CITY,UT,8014414703,Eric@otwsafety.com,http://www.otwsafety.com,s
P & M SIGNS INC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSMA19D08P0,MOUNTAINAIR,NM,505-847-2850,general@pmsignsinc.com,http://www.pmsignsinc.com,s
"SILVERBACK SAFETY & TRAINING SOLUTIONS, INC.",Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSWA23D0097,NEW LEXINGTON,OH,740-752-2956,troy@silverbacksafety.com,http://www.silverbacksafety.com,s
SONCO WORLDWIDE INC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSMS24D0019,CAPITOL HEIGHTS,MD,240-728-5754,ahession@sonco.com,http://www.sonco.com,s
SPORTAFLEX LLC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,GS-03F-067GA,MESA,AZ,4804602647,tgoodin@sportaflex.com,http://www.sportaflex.com,s
"TRAFFIC & PARKING CONTROL CO., LLC",Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,GS-07F-0234U,MILWAUKEE,WI,262-814-7338,ANDREW@TAPCONET.COM,https://tapconet.com,s
TRAFFIC SAFETY SERVICE LLC,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSWA23D002V,SOUTH PLAINFIELD,NJ,9085614800,mp@trafficsafetyservice.com,http://www.trafficsafetyservice.com,s
VISIONTRON CORP,Industrial Products and Services,Fire/Rescue/Safety/Environmental Protection Equipment,47QSMA19D08QC,HOLTSVILLE,NY,631-582-8600,donnag@visiontron.com,http://www.visiontron.com,s
ALLIED FIRE & SAFETY CONSTRUCTION LLC,Security and Protection,Protective Equipment,47QSMS25D006V,SUPPLY,NC,(910)808-7650,AlliedfireConstruction@gmail.com,https://www.alliedfireandsafetysupply.com/,s
A RIFKIN CO,Industrial Products and Services,Packaging,47QSEA18D001Q,HANOVER TOWNSHIP,PA,570 825 9551,jleffler@arifkin.com,http://www.arifkin.com,s
ACCUSPEC PACKAGING CORP,Industrial Products and Services,Packaging,GS-02F-027DA,DUNDEE,NY,607-292-3010,russell.smith@accuspecpackaging.com,http://www.accuspecpackaging.com/,s
AMERICAN LABELMARK COMPANY,Industrial Products and Services,Packaging,47QSMS24D009G,CHICAGO,IL,773-279-2266,Hstaats@labelmaster.com,https://www.labelmaster.com,s
ANVIL CASES INC,Industrial Products and Services,Packaging,47QSEA21D007P,COVINA,CA,(203) 352-6900,joe@calzonecase.com,http://www.calzoneandanvil.com,s
BERELI INC,Industrial Products and Services,Packaging,47QSWA21D0089,HOLLYWOOD,FL,786-452-2222,jordan@bereli.com,http://www.bereli.com,s
CASEMAN GPC LLC,Industrial Products and Services,Packaging,GS-02F-0028W,POWAY,CA,858-467-7900,info@caseman.com,http://www.caseman.com,s
CASES BY SOURCE INC,Industrial Products and Services,Packaging,47QSMS24D00AW,MAHWAH,NJ,201-831-0005,gsasales@casesbysource.com,http://www.casesbysource.com,s
CENTRAL STATES WIRE PRODUCTS INC,Industrial Products and Services,Packaging,GS-02F-0021U,SAINT PAUL,MN,651-776-0404,PAT@CSWP.ORG,http://WWW.CSWP.ORG,s
"CODESOURCE, L.P.",Industrial Products and Services,Packaging,GS-02F-0144W,DENTON,TX,940-891-1281,hhoulihan@codesource.com,http://www.codesource.com,s
CONNECTICUT CONTAINER CORP.,Industrial Products and Services,Packaging,47QSMS24D0080,NORTH HAVEN,CT,631-367-3158,customerservice@govtpackaging.com,http://www.unicorr.com,s
CREATIVE REWARDS INC,Industrial Products and Services,Packaging,GS-03F-063DA,BROOKLYN,NY,718-437-2367,sales@creativerewards.com,http://www.creativerewards.com,s
FED CREW INC,Industrial Products and Services,Packaging,47QSMS24D004M,COLLEGEVILLE,PA,4842148321,oliver.shah@fedcrew.com,https://fedcrew.com,s
FEDERAL SUPPLY SERVICES INTERNATIONAL LLC.,Industrial Products and Services,Packaging,GS-02F-0238X,PIKETON,OH,740-370-4463,info@federalsupplyservices.com,http://www.federalsupplyservices.com,s
FORDION PACKAGING LTD.,Industrial Products and Services,Packaging,47QREA23D0007,WYCKOFF,NJ,(201) 692-1344,bmcmanus@fordion.com,http://www.fordion.com,s
FSR CONSULTING LLC,Industrial Products and Services,Packaging,47QTCA21D008L,LANSDALE,PA,484 214 6541,frank@cirrussystemsus.com,http://cirrussystemsus.com/,s
"GARRETT CONTAINER SYSTEMS, INC.",Industrial Products and Services,Packaging,GS-02F-109BA,ACCIDENT,MD,301-746-8970,sales@garrettcontainer.com,http://www.garrettcontainer.com or https://www.gcswarrior.com,s
INDEPENDENT METAL STRAP CO INC,Industrial Products and Services,Packaging,47QSEA19D008E,DOVER,DE,5166210030,amariano@indmetalstrap.com,http://www.indmetalstrap.com,s
"JAN-SAN SUPPLY, INC.",Industrial Products and Services,Packaging,GS-02F-035GA,TAMPA,FL,813-626-3219,dan@jansansupply.biz,http://www.jansansupply.biz,s
JETCO PACKAGING SOLUTIONS LLC,Industrial Products and Services,Packaging,GS-02F-009BA,GRAND RAPIDS,MI,616-570-0067,stellier@jetcopackaging.com,http://WWW.JETCOPACKAGING.COM,s
JFK SUPPLIES INC,Industrial Products and Services,Packaging,GS-02F-0156Y,EDISON,NJ,(732)985-7800,fred@jfksuppliesinc.com,http://www.jfksuppliesinc.com,s
MID-AMERICA TAPING & REELING INC,Industrial Products and Services,Packaging,GS-02F-0130V,GLENDALE HEIGHTS,IL,630-629-6646,cpauls@matr.com,http://www.magovsupply.com/,s
NEWAY PACKAGING CORP.,Industrial Products and Services,Packaging,GS-02F-0144S,COMPTON,CA,702-274-5116,PROGERS@NEWAYPKG.COM,http://www.newaypkg.com,s
NM CAPITAL LLC,Industrial Products and Services,Packaging,47QSMS25D0036,EDISON,NJ,(732)887-6462,NMCapitalllc@gmail.com,https://nmcapitalllc.com,s
PACKAGING HORIZONS CORP,Industrial Products and Services,Packaging,GS-02F-044GA,EASTON,PA,6105590900,ramarkey@packaginghorizons.com,http://www.alertsecurityproducts.com,s
POLAR TECH INDUSTRIES INC,Industrial Products and Services,Packaging,GS-02F-029GA,GENOA,IL,815-784-9000,info@POLAR-TECH.COM,http://WWW.POLAR-TECH.COM,s
PONDEROSA PACKAGING CORP.,Industrial Products and Services,Packaging,47QSMS25D009G,MELVILLE,NY,917-686-6489,Lara@ponderosapack.com,ponderosapack.com,s
PRO-LINK INC,Industrial Products and Services,Packaging,GS-02F-0167V,CANTON,MA,470-395-2207,al.hudson@prolinkhq.com,http://www.prolinkhq.com,s
"PRO-TECT PLASTIC AND SUPPLY, INC.",Industrial Products and Services,Packaging,GS-02F-0058Y,MEDFORD,OR,541-774-5506,Pro-tect@pro-tect.net,http://www.shrinkwrapcontainments.com,s
"PROTECTIVE PACKAGING CORPORATION, INC.",Industrial Products and Services,Packaging,47QREA23D0008,CARROLLTON,TX,865-257-4098,bcupp@protectivepackaging.net,http://www.protectivepackaging.net,s
"ROBERTO, GLORIA F",Industrial Products and Services,Packaging,GS-35F-466BA,ARLETA,CA,8189427007,officebizsupplies@gmail.com,http://www.officebizonline.com,s
"SCHON FAMILY PACKAGING, INC.",Industrial Products and Services,Packaging,47QSMS25D003J,SOUTHFIELD,MI,248-443-5248,iraschon@yahoo.com,http://www.schonpackaging.com,s
SHARKCAGE INC.,Industrial Products and Services,Packaging,GS-02F-0123U,SPRING BRANCH,TX,(210)722-3403,RALPH@SHARKCAGE.COM,http://WWW.SHARKCAGE.COM,s
"SHUERT INDUSTRIES, INC.",Industrial Products and Services,Packaging,GS-02F-065CA,STERLING HEIGHTS,MI,586-254-4590,msobie@shuert.com,http://WWW.SHUERT.COM,s
"SNAP-LOC CARGO CONTROL SYSTEMS, LLC",Industrial Products and Services,Packaging,47QSMS26D002Q,LAS VEGAS,NV,(937)360-1267,jenny@gsalogic.net,http://www.snaploc.com,s
"STAR POLY BAG, INC.",Industrial Products and Services,Packaging,47QSEA20D009G,BROOKLYN,NY,718-384-3130,chaya@starpoly.com,http://www.starpoly.com,s
"TAYLOR DISTRIBUTOR'S, INC.",Industrial Products and Services,Packaging,GS-02F-0123V,TUCSON,AZ,520-884-5402,taydist@aol.com,http://www.taylortucson.com,s
"TOSH SUPPLIES, LLC",Industrial Products and Services,Packaging,47QSEA22D0047,VALLEY VILLAGE,CA,949-667-1159,toshsupplies@gmail.com,https://toshsupplies.com/,s
MANUFACTURING AUTOMATION & SOFTWARE SYSTEMS INC,Information Technology,IT Software,GS-35F-0145Y,LAS VEGAS,NV,8187091269,kalvarez@massgroup.com,http://www.massgroup.com,s
NATIVE AMERICAN INDUSTRIAL SOLUTIONS LLC,Information Technology,IT Software,47QTCA19D004X,PAWLEYS ISLAND,SC,845-702-8323,jeremy.meyers@nais-llc.com,http://www.nais-llc.com,s
STEELCLOUD LLC,Information Technology,IT Software,GS-35F-270DA,ASHBURN,VA,703-674-5531,skanaan@steelcloud.com,http://www.steelcloud.com,s
"STEEL POINT SOLUTIONS, LLC",Information Technology,Cloud Services,GS-35F-329DA,CALVERTON,MD,3013838112,lthawkins@steelpoint-llc.com,https://www.steelpoint-llc.com,s
"ATLANTIC LIFT SYSTEMS, INC.",Industrial Products and Services,Hardware and Tools,47QSHA22D000N,NORFOLK,VA,(757)466-9280,allan@atlanticliftsystems.com,www.atlanticliftsystems.com,s
EQUIPMENTSHARE.COM INC,Industrial Products and Services,Hardware and Tools,47QSMS24D00C9,COLUMBIA,MO,573-476-8139,rob.hamilton@equipmentshare.com,http://www.equipmentshare.com/government-services,
HERC RENTALS INC,Industrial Products and Services,Hardware and Tools,47QMCB19D000G,BONITA SPRINGS,FL,2393011344,richard.shugg@hercrentals.com,http://www.hercrentals.com,
"SUNBELT RENTALS, INC",Industrial Products and Services,Hardware and Tools,GS-21F-0028T,FORT MILL,SC,800-508-4762,sbr4gov@sunbeltrentals.com,http://sunbeltrentals.com/gsa,
ALPHA CONSTRUCTION AND ENGINEERING CORPORATION,Professional Services,Technical and Engineering Services (non-IT),47QRAA23D005W,STERLING,VA,571-346-1150,ELIZABETH.BLEVINS@ALPHACORPORATION.COM,http://WWW.ALPHACORPORATION.COM,s
APSI CONSTRUCTION MANAGEMENT,Professional Services,Technical and Engineering Services (non-IT),47QRAA22D00DQ,IRVINE,CA,9492808234,atul.apte@apsicm.com,http://www.apsicm.com,s
"BROWN CONSTRUCTION SERVICES, INC",Professional Services,Technical and Engineering Services (non-IT),GS-00F-163CA,ANNANDALE,VA,703-599-3481,heather@bcservices-inc.com,http://www.bcservices-inc.com,s
COLEMAN CONSTRUCTION INC,Professional Services,Technical and Engineering Services (non-IT),47QRAA26D0043,LOS ANGELES,CA,(323)295-5484,scoleman@colemancon.com,https://www.colemancon.com,s
CONSTRUCTION SUPPORT SOLUTIONS LLC,Professional Services,Technical and Engineering Services (non-IT),GS-10F-106BA,AVON LAKE,OH,440-653-9482,john.patterson@constructionsupportsolutions.com,http://www.constructionsupportsolutions.com,s
GRANT ENGINEERING & CONSTRUCTION GROUP LLC,Professional Services,Technical and Engineering Services (non-IT),47QRAA23D0001,NEWARK,NJ,(973)358-5020,bgrant@grantecg.com,HTTPS://WWW.GRANTECG.COM,s
"LRC CONSTRUCTION-CONSULTANTS, INC.",Professional Services,Technical and Engineering Services (non-IT),47QRAA25D0044,SPOKANE,WA,509-466-0419,ron@lrcconsultants.com,http://www.lrcconsultants.com,s
OVERWATCH CONSTRUCTION MANAGEMENT,Professional Services,Technical and Engineering Services (non-IT),GS-10F-125BA,ANAHEIM,CA,714-864-8186,garrett@overwatchcm.com,http://www.overwatchcm.com,s
SJ CONSTRUCTION MANAGEMENT,Professional Services,Technical and Engineering Services (non-IT),47QRAA22D0032,MERCED,CA,510-439-6335,Jimenezs@sjcminc.com,http://sjcminc.com,s
"THE STEELHEAD ENGINEERING COMPANY, LLC",Professional Services,Technical and Engineering Services (non-IT),47QRAA25D00A0,DOWAGIAC,MI,317-385-5096,fssproposals@bodwegroup.com,https://www.steelheadmep.com/,s
"HDR ENVIRONMENTAL, OPERATIONS AND CONSTRUCTION, INC.",Professional Services,Technical and Engineering Services (non-IT),47QRAA22D00AR,ENGLEWOOD,CO,303-754-4250,shelby.findley@hdrinc.com,http://www.hdrinc.com,
"SNOE, INC. MACHINING & WELDING",Professional Services,Technical and Engineering Services (non-IT),47QRAA24D00D4,CALDWELL,TX,979-567-0808,gerald.blackwell@snoeinc.com,https://www.snoeinc.com,s
STEELTOAD CONSULTING LLC,Information Technology,IT Services,47QTCA20D00BS,BALTIMORE,MD,18333338623,JULIE@STEELTOAD.COM,http://www.steeltoad.com,s
"BLUE STEEL PARTNERS, LLC",Information Technology,IT Services,47QRAA26D000U,CALVERTON,MD,(301)383-8112,lthawkins@steelpoint-llc.com,,s
"BLUESTEEL CYBERSECURITY, LLC",Information Technology,IT Services,47QTCA23D000B,GLENWOOD,MD,3015314254,ali@bluesteelcyber.com,http://www.bluesteelcyber.com,s
"K2 CONSTRUCTION CONSULTANTS, INC",Information Technology,IT Services,47QTCA23D0012,BETHESDA,MD,703-304-4418,BNeiswender@k2consulting.com,http://www.k2consulting.com,s
STEELGATE LLC,Information Technology,IT Services,47QTCA24D00FE,STERLING,VA,7038870867,john.curran@steelgatellc.com,HTTPS://STEELGATELLC.COM,s
"ADVANCED MANUFACTURING TECHNOLOGY VENTURES, LLC",Professional Services,Business Administrative Services,47QRAA18D0017,ERIE,PA,412-680-5041,bmccracken@amtvllc.com,http://firstlinkanalytics.com,s
INDUSTRIAL ECONOMICS INC,Professional Services,Business Administrative Services,47QRAA20D0044,CAMBRIDGE,MA,(617) 354-0074,mmyershorgan@indecon.com,http://www.indecon.com,
VANIR CONSTRUCTION MANAGEMENT INC,Professional Services,Business Administrative Services,47QRAA24D0099,SACRAMENTO,CA,916-575-8888,gsa@vanir.com,http://www.vanir.com,
"INDUSTRIAL TENT SYSTEMS, LLC",Professional Services,Logistical Services,47QRAA23D0076,HOUSTON,TX,229-237-4411,s.cornelius@industrialtentsystems.com,http://www.boltonholdings.com,
DCR SERVICES & CONSTRUCTION INC,Professional Services,Environmental Services,47QRAA18D009A,DETROIT,MI,(313)779-2612,dwight@dcr-services.com,www.dcr-services.com,s
ERC ENVIRONMENTAL & CONSTRUCTION SERVICES INC,Professional Services,Environmental Services,47QRAA23D0049,HOUSTON,TX,7132909444,apaterson@erc-tx.com,http://www.erc-tx.com,s
"INDUSTRIAL HYGIENE RESOURCES, LTD.",Professional Services,Environmental Services,47QRAA23D001R,BOISE,ID,208-323-8287,matthew@consultihr.com,http://www.consultihr.com,s
METALS TREATMENT TECHNOLOGIES LLC,Professional Services,Environmental Services,47QRAA18D00CS,ARVADA,CO,3034566977,mgoslee@mt2.com,http://www.mt2.com,
JMATT CONSTRUCTION SERVICES LLC,Professional Services,Technical and Engineering Services (non-IT),GS-21F-003GA,ORLANDO,FL,321-948-3623,sgraham@greenpathes.com,http://greenpathenergysolutions.com,s
"BRISTON CONSTRUCTION, LLC",Facilities,Facilities Services,47QSHA20D0011,MESA,AZ,480-776-5810,bcarr@briston.us,http://www.bristonconstruction.com,s
"DODGE CONSTRUCTION NETWORK, LLC",Professional Services,Marketing and Public Relations,47QRAA21D0099,HAMILTON,NJ,413-471-9517,carolyn.aliaga@construction.com,http://www.construction.com,
"ASHLAND INDUSTRIAL SERVICES, LLC",Facilities,Facilities Maintenance and Repair,47QSHA18D002K,NEW FREEDOM,PA,877-347-8801,sclasing@aisco.org,http://www.aisco.org,s
"BRAD'S ELECTRICAL CONSTRUCTION COMPANY, LLC",Facilities,Facilities Maintenance and Repair,47QSMS24D00BY,WINSTON SALEM,NC,(336)462-4403,janet@bradselec.com,https://brads-electrical-construction.business.site/?utm_source=gmb&utm_medium=r,s
"G. R. NOTO ELECTRICAL CONSTRUCTION, INC.",Facilities,Facilities Maintenance and Repair,47QSMS25D0054,SOUTH ABINGTON TOWN,PA,570-586-1600,renee.h@grnotoelectric.com,http://grnotoelectric.com,s
"K.R. ALLEN CONSTRUCTION, L.L.C.",Facilities,Facilities Maintenance and Repair,47QSMS26D002T,DICKINSON,TX,(281)461-3390,terri@krallen.net,www.krallen.net,s
LG CONSTRUCTION INC,Facilities,Facilities Maintenance and Repair,47QSHA21D002H,PERRYVILLE,MD,4109371259,lgcimike@gmail.com,http://www.lgci-md.com,s
"MACIA CONSTRUCTION, INCORPORATED",Facilities,Facilities Maintenance and Repair,47QSHA19D0027,ACCOKEEK,MD,301-283-0633,rm@maciaconstruction.com,http://www.maciaconstruction.com,s
"MECHANICAL CONSTRUCTION MANAGERS, LLC",Facilities,Facilities Maintenance and Repair,GS-21F-0034Y,DAYTON,OH,(937)356-6680,Julie.Goetz@rieckconst.com,,
METAL CRAFT COMPANY,Facilities,Facilities Maintenance and Repair,47QSHA22D000V,LAS CRUCES,NM,575-524-8653,jt@metalcraftco.com,http://www.metalcraftco.com,s
PASADENA CONSTRUCTION CO. & INTERIORS INC.,Facilities,Facilities Maintenance and Repair,47QSMS25D004J,PASADENA,CA,6263569600,nora@pasadenainteriors.com,http://www.pasadenainteriors.com,s
"TILT UP CONSTRUCTION, INC.",Facilities,Facilities Maintenance and Repair,47QSHA23D001E,WEST RIVER,MD,4107870350,DPHILLIPS@TILTUPINC.COM,http://WWW.TILTUPINC.COM,s
STEEL RIVER SYSTEMS LLC,Professional Services,Financial Services,47QRAA26D003G,ROCK FALLS,IL,(815)265-6307,lschnell@steelriversystems.com,www.steelriversystems.com,s
"STEEL SECURITY, CORP.",Security and Protection,Security Services,47QSWA23D009B,COLUMBIA,MD,301-991-6622,nathan@steelsecuritycorp.com,http://www.steelsecuritycorp.com,s
CAMCO CONSTRUCTION & RESTORATION LLC,Professional Services,Environmental Services,47QRAA22D004L,SMYRNA,TN,(615)347-6164,ecampbell@camcotn.com,www.camcotn.com,s
"CONSOLIDATED CONSTRUCTION SERVICES, INC",Professional Services,Environmental Services,47QRAA22D007X,ROANOKE,VA,(540)725-3900,tam@ccsroa.com,www.ccsroa.com,s
"KOWALSKI CONSTRUCTION, INC.",Professional Services,Environmental Services,47QRAA23D00A5,PHOENIX,AZ,602-944-2645,jrk@kowalski.com,http://www.kowalski.com,s
"PROFESSIONAL CLEANING & CONSTRUCTION, LLC",Professional Services,Environmental Services,47QRAA23D0086,SPRINGFIELD,MO,4176313685,KJACKSON@SERVPROOFSPRINGFIELD.COM,http://SERVPROSPRINGFIELDGREENECOUNTY.COM,s
ROBOTICS FABRICATION INC.,Professional Services,Environmental Services,47QRAA23D000L,PANAMA CITY,FL,704-649-7707,michaelw@roboticsfabrication.com,http://www.roboticsfabrication.com,s
URMIA CONSTRUCTION LLC,Professional Services,Environmental Services,47QRAA23D005J,CALABASAS,CA,(310) 579-9100,malibu@rainbowintl.com,https://rainbowrestores.com/malibu,s
AMERICAN COMPACTOR INC,Industrial Products and Services,Industrial Products and Services Maintenance and Repair,GS-07F-0462U,MANSFIELD,OH,419-522-9550,Dave@Smash-It.com,http://www.smash-it.com,s
"CRYSTAL CLEAN, LLC",Industrial Products and Services,Industrial Products and Services Maintenance and Repair,47QSWA18D000J,HOFFMAN ESTATES,IL,8478125530,Patrick.straub@crystal-clean.com,http://www.crystal-clean.com,
EIDOS CORPORATION,Industrial Products and Services,Industrial Products and Services Maintenance and Repair,GS-07F-0033U,LINCOLN,NE,402-466-1119,sales@eidosergonomics.com,http://eidosergonomics.com,s
"HOUGEN MANUFACTURING, INC",Facilities,Facilities Solutions,GS-21F-035CA,SWARTZ CREEK,MI,800-426-7818,a.powers@hougen.com,http://WWW.HOUGEN.COM,s
FOREVER STAINLESS STEEL INC,Security and Protection,Security Animals and Related Services,47QSWA20D0063,OMAHA,NE,402-935-0771,evan@foreverstainlesssteel.com,http://www.foreverstainlesssteel.com,s
ARKANSAS LAMP MANUFACTURING CO,Furniture & Furnishings,"Household, Dormitory & Quarters Furniture",47QSMS19D0002,VAN BUREN,AR,(479)474-0876,customerservice@arkansaslighting.com,https://www.arkansaslighting.com,s
INTEGRATED COMPOSITE CONSTRUCTION SYSTEMS LLC,Miscellaneous,Complementary Special Item Numbers (SINs),47QSMA23D08NM,MANASSAS,VA,5402474666,info@fedpromgmt.com,http://cor-tuf.com,s
